subjects,items,condition,parallel,semantic,RT
P36,nma-ma.01.rtf,nma-ma,1,1,376
P02,nma-ma.01.rtf,nma-ma,1,1,347
P17,nma-ma.01.rtf,nma-ma,1,1,318
P03,nma-ma.01.rtf,nma-ma,1,1,298
P28,nma-ma.01.rtf,nma-ma,1,1,224
P26,nma-ma.01.rtf,nma-ma,1,1,105
P07,nma-ma.01.rtf,nma-ma,1,1,58
P14,nma-ma.02.rtf,nma-ma,1,1,2680
P23,nma-ma.02.rtf,nma-ma,1,1,2601
P32,nma-ma.02.rtf,nma-ma,1,1,2508
P21,nma-ma.02.rtf,nma-ma,1,1,2331
P25,nma-ma.02.rtf,nma-ma,1,1,2270
P06,nma-ma.02.rtf,nma-ma,1,1,2247
P31,nma-ma.02.rtf,nma-ma,1,1,1936
P12,nma-ma.02.rtf,nma-ma,1,1,1859
P27,nma-ma.02.rtf,nma-ma,1,1,1848
P17,nma-ma.02.rtf,nma-ma,1,1,1738
P15,nma-ma.02.rtf,nma-ma,1,1,1677
P20,nma-ma.02.rtf,nma-ma,1,1,1638
P01,nma-ma.02.rtf,nma-ma,1,1,1617
P28,nma-ma.02.rtf,nma-ma,1,1,1525
P29,nma-ma.02.rtf,nma-ma,1,1,1525
P37,nma-ma.02.rtf,nma-ma,1,1,1511
P35,nma-ma.02.rtf,nma-ma,1,1,1418
P24,nma-ma.02.rtf,nma-ma,1,1,1399
P34,nma-ma.02.rtf,nma-ma,1,1,1286
P26,nma-ma.02.rtf,nma-ma,1,1,1233
P11,nma-ma.02.rtf,nma-ma,1,1,1188
P13,nma-ma.02.rtf,nma-ma,1,1,1188
P18,nma-ma.02.rtf,nma-ma,1,1,1178
P30,nma-ma.02.rtf,nma-ma,1,1,1124
P04,nma-ma.02.rtf,nma-ma,1,1,1109
P22,nma-ma.02.rtf,nma-ma,1,1,1041
P02,nma-ma.02.rtf,nma-ma,1,1,997
P08,nma-ma.02.rtf,nma-ma,1,1,992
P16,nma-ma.02.rtf,nma-ma,1,1,977
P07,nma-ma.02.rtf,nma-ma,1,1,738
P03,nma-ma.02.rtf,nma-ma,1,1,714
P33,nma-ma.02.rtf,nma-ma,1,1,586
P05,nma-ma.02.rtf,nma-ma,1,1,573
P09,nma-ma.02.rtf,nma-ma,1,1,572
P10,nma-ma.02.rtf,nma-ma,1,1,547
P36,nma-ma.02.rtf,nma-ma,1,1,489
P19,nma-ma.02.rtf,nma-ma,1,1,352
P32,nma-ma.03.rtf,nma-ma,1,1,2885
P12,nma-ma.03.rtf,nma-ma,1,1,2102
P15,nma-ma.03.rtf,nma-ma,1,1,2093
P01,nma-ma.03.rtf,nma-ma,1,1,2003
P35,nma-ma.03.rtf,nma-ma,1,1,1716
P22,nma-ma.03.rtf,nma-ma,1,1,1651
P13,nma-ma.03.rtf,nma-ma,1,1,1594
P27,nma-ma.03.rtf,nma-ma,1,1,1525
P26,nma-ma.03.rtf,nma-ma,1,1,1455
P24,nma-ma.03.rtf,nma-ma,1,1,1374
P18,nma-ma.03.rtf,nma-ma,1,1,1364
P23,nma-ma.03.rtf,nma-ma,1,1,1339
P37,nma-ma.03.rtf,nma-ma,1,1,1329
P19,nma-ma.03.rtf,nma-ma,1,1,1315
P06,nma-ma.03.rtf,nma-ma,1,1,1285
P02,nma-ma.03.rtf,nma-ma,1,1,1281
P25,nma-ma.03.rtf,nma-ma,1,1,1208
P33,nma-ma.03.rtf,nma-ma,1,1,1203
P10,nma-ma.03.rtf,nma-ma,1,1,1183
P31,nma-ma.03.rtf,nma-ma,1,1,1183
P21,nma-ma.03.rtf,nma-ma,1,1,1134
P04,nma-ma.03.rtf,nma-ma,1,1,1076
P08,nma-ma.03.rtf,nma-ma,1,1,1061
P14,nma-ma.03.rtf,nma-ma,1,1,1017
P16,nma-ma.03.rtf,nma-ma,1,1,1012
P29,nma-ma.03.rtf,nma-ma,1,1,993
P34,nma-ma.03.rtf,nma-ma,1,1,968
P11,nma-ma.03.rtf,nma-ma,1,1,938
P17,nma-ma.03.rtf,nma-ma,1,1,866
P07,nma-ma.03.rtf,nma-ma,1,1,777
P28,nma-ma.03.rtf,nma-ma,1,1,762
P30,nma-ma.03.rtf,nma-ma,1,1,685
P20,nma-ma.03.rtf,nma-ma,1,1,670
P05,nma-ma.03.rtf,nma-ma,1,1,562
P36,nma-ma.03.rtf,nma-ma,1,1,484
P09,nma-ma.03.rtf,nma-ma,1,1,322
P03,nma-ma.03.rtf,nma-ma,1,1,53
P27,nma-ma.04.rtf,nma-ma,1,1,3325
P11,nma-ma.04.rtf,nma-ma,1,1,2771
P25,nma-ma.04.rtf,nma-ma,1,1,2506
P32,nma-ma.04.rtf,nma-ma,1,1,2366
P08,nma-ma.04.rtf,nma-ma,1,1,2352
P24,nma-ma.04.rtf,nma-ma,1,1,1872
P31,nma-ma.04.rtf,nma-ma,1,1,1648
P06,nma-ma.04.rtf,nma-ma,1,1,1545
P16,nma-ma.04.rtf,nma-ma,1,1,1486
P04,nma-ma.04.rtf,nma-ma,1,1,1476
P33,nma-ma.04.rtf,nma-ma,1,1,1476
P09,nma-ma.04.rtf,nma-ma,1,1,1422
P20,nma-ma.04.rtf,nma-ma,1,1,1408
P13,nma-ma.04.rtf,nma-ma,1,1,1252
P21,nma-ma.04.rtf,nma-ma,1,1,1198
P01,nma-ma.04.rtf,nma-ma,1,1,1177
P37,nma-ma.04.rtf,nma-ma,1,1,1154
P07,nma-ma.04.rtf,nma-ma,1,1,1144
P15,nma-ma.04.rtf,nma-ma,1,1,1124
P35,nma-ma.04.rtf,nma-ma,1,1,1100
P05,nma-ma.04.rtf,nma-ma,1,1,1080
P26,nma-ma.04.rtf,nma-ma,1,1,1026
P17,nma-ma.04.rtf,nma-ma,1,1,934
P14,nma-ma.04.rtf,nma-ma,1,1,899
P22,nma-ma.04.rtf,nma-ma,1,1,895
P34,nma-ma.04.rtf,nma-ma,1,1,880
P19,nma-ma.04.rtf,nma-ma,1,1,860
P36,nma-ma.04.rtf,nma-ma,1,1,684
P12,nma-ma.04.rtf,nma-ma,1,1,615
P30,nma-ma.04.rtf,nma-ma,1,1,610
P28,nma-ma.04.rtf,nma-ma,1,1,558
P10,nma-ma.04.rtf,nma-ma,1,1,547
P29,nma-ma.04.rtf,nma-ma,1,1,381
P02,nma-ma.04.rtf,nma-ma,1,1,269
P23,nma-ma.04.rtf,nma-ma,1,1,241
P03,nma-ma.04.rtf,nma-ma,1,1,191
P18,nma-ma.04.rtf,nma-ma,1,1,176
P12,nma-ma.05.rtf,nma-ma,1,1,3226
P16,nma-ma.05.rtf,nma-ma,1,1,2098
P20,nma-ma.05.rtf,nma-ma,1,1,1730
P26,nma-ma.05.rtf,nma-ma,1,1,1711
P34,nma-ma.05.rtf,nma-ma,1,1,1643
P27,nma-ma.05.rtf,nma-ma,1,1,1589
P02,nma-ma.05.rtf,nma-ma,1,1,1511
P36,nma-ma.05.rtf,nma-ma,1,1,1481
P21,nma-ma.05.rtf,nma-ma,1,1,1472
P05,nma-ma.05.rtf,nma-ma,1,1,1290
P11,nma-ma.05.rtf,nma-ma,1,1,1198
P18,nma-ma.05.rtf,nma-ma,1,1,1193
P14,nma-ma.05.rtf,nma-ma,1,1,1178
P29,nma-ma.05.rtf,nma-ma,1,1,1129
P01,nma-ma.05.rtf,nma-ma,1,1,1072
P28,nma-ma.05.rtf,nma-ma,1,1,1055
P10,nma-ma.05.rtf,nma-ma,1,1,1046
P06,nma-ma.05.rtf,nma-ma,1,1,1031
P22,nma-ma.05.rtf,nma-ma,1,1,1001
P23,nma-ma.05.rtf,nma-ma,1,1,925
P33,nma-ma.05.rtf,nma-ma,1,1,870
P04,nma-ma.05.rtf,nma-ma,1,1,842
P09,nma-ma.05.rtf,nma-ma,1,1,821
P08,nma-ma.05.rtf,nma-ma,1,1,811
P30,nma-ma.05.rtf,nma-ma,1,1,772
P24,nma-ma.05.rtf,nma-ma,1,1,760
P35,nma-ma.05.rtf,nma-ma,1,1,694
P07,nma-ma.05.rtf,nma-ma,1,1,508
P13,nma-ma.05.rtf,nma-ma,1,1,420
P31,nma-ma.05.rtf,nma-ma,1,1,415
P17,nma-ma.05.rtf,nma-ma,1,1,342
P25,nma-ma.05.rtf,nma-ma,1,1,266
P37,nma-ma.05.rtf,nma-ma,1,1,229
P03,nma-ma.05.rtf,nma-ma,1,1,190
P15,nma-ma.05.rtf,nma-ma,1,1,176
P19,nma-ma.05.rtf,nma-ma,1,1,87
P21,nma-ma.06.rtf,nma-ma,1,1,3149
P32,nma-ma.06.rtf,nma-ma,1,1,2997
P06,nma-ma.06.rtf,nma-ma,1,1,2132
P08,nma-ma.06.rtf,nma-ma,1,1,1784
P15,nma-ma.06.rtf,nma-ma,1,1,1721
P24,nma-ma.06.rtf,nma-ma,1,1,1666
P11,nma-ma.06.rtf,nma-ma,1,1,1584
P22,nma-ma.06.rtf,nma-ma,1,1,1553
P28,nma-ma.06.rtf,nma-ma,1,1,1511
P18,nma-ma.06.rtf,nma-ma,1,1,1506
P33,nma-ma.06.rtf,nma-ma,1,1,1457
P27,nma-ma.06.rtf,nma-ma,1,1,1408
P20,nma-ma.06.rtf,nma-ma,1,1,1393
P30,nma-ma.06.rtf,nma-ma,1,1,1374
P12,nma-ma.06.rtf,nma-ma,1,1,1359
P13,nma-ma.06.rtf,nma-ma,1,1,1349
P19,nma-ma.06.rtf,nma-ma,1,1,1320
P23,nma-ma.06.rtf,nma-ma,1,1,1278
P16,nma-ma.06.rtf,nma-ma,1,1,1242
P35,nma-ma.06.rtf,nma-ma,1,1,1173
P01,nma-ma.06.rtf,nma-ma,1,1,1107
P05,nma-ma.06.rtf,nma-ma,1,1,948
P10,nma-ma.06.rtf,nma-ma,1,1,932
P29,nma-ma.06.rtf,nma-ma,1,1,928
P34,nma-ma.06.rtf,nma-ma,1,1,812
P02,nma-ma.06.rtf,nma-ma,1,1,782
P09,nma-ma.06.rtf,nma-ma,1,1,766
P17,nma-ma.06.rtf,nma-ma,1,1,753
P36,nma-ma.06.rtf,nma-ma,1,1,616
P37,nma-ma.06.rtf,nma-ma,1,1,538
P14,nma-ma.06.rtf,nma-ma,1,1,381
P31,nma-ma.06.rtf,nma-ma,1,1,352
P07,nma-ma.06.rtf,nma-ma,1,1,283
P25,nma-ma.06.rtf,nma-ma,1,1,251
P04,nma-ma.06.rtf,nma-ma,1,1,161
P26,nma-ma.06.rtf,nma-ma,1,1,90
P32,nma-ma.07.rtf,nma-ma,1,1,3222
P01,nma-ma.07.rtf,nma-ma,1,1,2286
P25,nma-ma.07.rtf,nma-ma,1,1,2069
P12,nma-ma.07.rtf,nma-ma,1,1,1995
P33,nma-ma.07.rtf,nma-ma,1,1,1741
P27,nma-ma.07.rtf,nma-ma,1,1,1608
P24,nma-ma.07.rtf,nma-ma,1,1,1474
P37,nma-ma.07.rtf,nma-ma,1,1,1472
P35,nma-ma.07.rtf,nma-ma,1,1,1428
P14,nma-ma.07.rtf,nma-ma,1,1,1350
P09,nma-ma.07.rtf,nma-ma,1,1,1334
P23,nma-ma.07.rtf,nma-ma,1,1,1323
P22,nma-ma.07.rtf,nma-ma,1,1,1273
P15,nma-ma.07.rtf,nma-ma,1,1,1183
P07,nma-ma.07.rtf,nma-ma,1,1,1119
P08,nma-ma.07.rtf,nma-ma,1,1,1085
P29,nma-ma.07.rtf,nma-ma,1,1,1056
P28,nma-ma.07.rtf,nma-ma,1,1,992
P20,nma-ma.07.rtf,nma-ma,1,1,985
P30,nma-ma.07.rtf,nma-ma,1,1,827
P31,nma-ma.07.rtf,nma-ma,1,1,796
P36,nma-ma.07.rtf,nma-ma,1,1,733
P02,nma-ma.07.rtf,nma-ma,1,1,679
P13,nma-ma.07.rtf,nma-ma,1,1,669
P18,nma-ma.07.rtf,nma-ma,1,1,616
P05,nma-ma.07.rtf,nma-ma,1,1,596
P17,nma-ma.07.rtf,nma-ma,1,1,572
P10,nma-ma.07.rtf,nma-ma,1,1,542
P16,nma-ma.07.rtf,nma-ma,1,1,533
P19,nma-ma.07.rtf,nma-ma,1,1,498
P26,nma-ma.07.rtf,nma-ma,1,1,397
P21,nma-ma.07.rtf,nma-ma,1,1,396
P04,nma-ma.07.rtf,nma-ma,1,1,291
P03,nma-ma.07.rtf,nma-ma,1,1,283
P34,nma-ma.07.rtf,nma-ma,1,1,205
P06,nma-ma.07.rtf,nma-ma,1,1,171
P11,nma-ma.07.rtf,nma-ma,1,1,171
P15,nma-ma.08.rtf,nma-ma,1,1,3408
P14,nma-ma.08.rtf,nma-ma,1,1,3207
P27,nma-ma.08.rtf,nma-ma,1,1,2679
P28,nma-ma.08.rtf,nma-ma,1,1,2459
P06,nma-ma.08.rtf,nma-ma,1,1,2000
P05,nma-ma.08.rtf,nma-ma,1,1,1887
P33,nma-ma.08.rtf,nma-ma,1,1,1877
P31,nma-ma.08.rtf,nma-ma,1,1,1872
P04,nma-ma.08.rtf,nma-ma,1,1,1794
P21,nma-ma.08.rtf,nma-ma,1,1,1726
P01,nma-ma.08.rtf,nma-ma,1,1,1722
P12,nma-ma.08.rtf,nma-ma,1,1,1706
P20,nma-ma.08.rtf,nma-ma,1,1,1701
P37,nma-ma.08.rtf,nma-ma,1,1,1657
P25,nma-ma.08.rtf,nma-ma,1,1,1650
P17,nma-ma.08.rtf,nma-ma,1,1,1584
P07,nma-ma.08.rtf,nma-ma,1,1,1540
P08,nma-ma.08.rtf,nma-ma,1,1,1540
P24,nma-ma.08.rtf,nma-ma,1,1,1495
P32,nma-ma.08.rtf,nma-ma,1,1,1413
P30,nma-ma.08.rtf,nma-ma,1,1,1409
P10,nma-ma.08.rtf,nma-ma,1,1,1388
P22,nma-ma.08.rtf,nma-ma,1,1,1375
P26,nma-ma.08.rtf,nma-ma,1,1,1338
P11,nma-ma.08.rtf,nma-ma,1,1,1315
P13,nma-ma.08.rtf,nma-ma,1,1,1242
P19,nma-ma.08.rtf,nma-ma,1,1,1046
P29,nma-ma.08.rtf,nma-ma,1,1,968
P09,nma-ma.08.rtf,nma-ma,1,1,802
P36,nma-ma.08.rtf,nma-ma,1,1,753
P03,nma-ma.08.rtf,nma-ma,1,1,717
P18,nma-ma.08.rtf,nma-ma,1,1,704
P35,nma-ma.08.rtf,nma-ma,1,1,571
P16,nma-ma.08.rtf,nma-ma,1,1,557
P34,nma-ma.08.rtf,nma-ma,1,1,533
P02,nma-ma.08.rtf,nma-ma,1,1,420
P23,nma-ma.08.rtf,nma-ma,1,1,297
P22,nma-ma.09.rtf,nma-ma,1,1,3045
P10,nma-ma.09.rtf,nma-ma,1,1,2919
P06,nma-ma.09.rtf,nma-ma,1,1,2327
P14,nma-ma.09.rtf,nma-ma,1,1,2117
P27,nma-ma.09.rtf,nma-ma,1,1,2019
P19,nma-ma.09.rtf,nma-ma,1,1,1765
P18,nma-ma.09.rtf,nma-ma,1,1,1721
P15,nma-ma.09.rtf,nma-ma,1,1,1691
P29,nma-ma.09.rtf,nma-ma,1,1,1681
P36,nma-ma.09.rtf,nma-ma,1,1,1613
P16,nma-ma.09.rtf,nma-ma,1,1,1609
P37,nma-ma.09.rtf,nma-ma,1,1,1584
P26,nma-ma.09.rtf,nma-ma,1,1,1555
P11,nma-ma.09.rtf,nma-ma,1,1,1549
P12,nma-ma.09.rtf,nma-ma,1,1,1409
P21,nma-ma.09.rtf,nma-ma,1,1,1344
P25,nma-ma.09.rtf,nma-ma,1,1,1328
P13,nma-ma.09.rtf,nma-ma,1,1,1188
P07,nma-ma.09.rtf,nma-ma,1,1,1086
P02,nma-ma.09.rtf,nma-ma,1,1,997
P32,nma-ma.09.rtf,nma-ma,1,1,968
P33,nma-ma.09.rtf,nma-ma,1,1,908
P09,nma-ma.09.rtf,nma-ma,1,1,889
P23,nma-ma.09.rtf,nma-ma,1,1,881
P08,nma-ma.09.rtf,nma-ma,1,1,855
P04,nma-ma.09.rtf,nma-ma,1,1,846
P35,nma-ma.09.rtf,nma-ma,1,1,844
P34,nma-ma.09.rtf,nma-ma,1,1,812
P20,nma-ma.09.rtf,nma-ma,1,1,787
P30,nma-ma.09.rtf,nma-ma,1,1,606
P03,nma-ma.09.rtf,nma-ma,1,1,582
P05,nma-ma.09.rtf,nma-ma,1,1,567
P28,nma-ma.09.rtf,nma-ma,1,1,332
P24,nma-ma.09.rtf,nma-ma,1,1,322
P17,nma-ma.09.rtf,nma-ma,1,1,127
P31,nma-ma.09.rtf,nma-ma,1,1,68
P32,nma-ma.10.rtf,nma-ma,1,1,3276
P22,nma-ma.10.rtf,nma-ma,1,1,2924
P06,nma-ma.10.rtf,nma-ma,1,1,2513
P15,nma-ma.10.rtf,nma-ma,1,1,1990
P11,nma-ma.10.rtf,nma-ma,1,1,1956
P27,nma-ma.10.rtf,nma-ma,1,1,1946
P20,nma-ma.10.rtf,nma-ma,1,1,1775
P28,nma-ma.10.rtf,nma-ma,1,1,1647
P24,nma-ma.10.rtf,nma-ma,1,1,1585
P26,nma-ma.10.rtf,nma-ma,1,1,1524
P37,nma-ma.10.rtf,nma-ma,1,1,1520
P31,nma-ma.10.rtf,nma-ma,1,1,1496
P23,nma-ma.10.rtf,nma-ma,1,1,1419
P04,nma-ma.10.rtf,nma-ma,1,1,1413
P35,nma-ma.10.rtf,nma-ma,1,1,1354
P19,nma-ma.10.rtf,nma-ma,1,1,1340
P08,nma-ma.10.rtf,nma-ma,1,1,1246
P29,nma-ma.10.rtf,nma-ma,1,1,1173
P17,nma-ma.10.rtf,nma-ma,1,1,1144
P16,nma-ma.10.rtf,nma-ma,1,1,1139
P21,nma-ma.10.rtf,nma-ma,1,1,1124
P36,nma-ma.10.rtf,nma-ma,1,1,1076
P13,nma-ma.10.rtf,nma-ma,1,1,1071
P12,nma-ma.10.rtf,nma-ma,1,1,1067
P33,nma-ma.10.rtf,nma-ma,1,1,1051
P07,nma-ma.10.rtf,nma-ma,1,1,919
P01,nma-ma.10.rtf,nma-ma,1,1,910
P30,nma-ma.10.rtf,nma-ma,1,1,890
P18,nma-ma.10.rtf,nma-ma,1,1,870
P09,nma-ma.10.rtf,nma-ma,1,1,865
P05,nma-ma.10.rtf,nma-ma,1,1,856
P10,nma-ma.10.rtf,nma-ma,1,1,831
P34,nma-ma.10.rtf,nma-ma,1,1,811
P02,nma-ma.10.rtf,nma-ma,1,1,762
P03,nma-ma.10.rtf,nma-ma,1,1,308
P25,nma-ma.10.rtf,nma-ma,1,1,231
P14,nma-ma.10.rtf,nma-ma,1,1,146
P25,nma-ma.11.rtf,nma-ma,1,1,3196
P06,nma-ma.11.rtf,nma-ma,1,1,2855
P14,nma-ma.11.rtf,nma-ma,1,1,1980
P01,nma-ma.11.rtf,nma-ma,1,1,1882
P11,nma-ma.11.rtf,nma-ma,1,1,1809
P24,nma-ma.11.rtf,nma-ma,1,1,1751
P32,nma-ma.11.rtf,nma-ma,1,1,1623
P15,nma-ma.11.rtf,nma-ma,1,1,1413
P33,nma-ma.11.rtf,nma-ma,1,1,1388
P08,nma-ma.11.rtf,nma-ma,1,1,1379
P20,nma-ma.11.rtf,nma-ma,1,1,1354
P29,nma-ma.11.rtf,nma-ma,1,1,1344
P22,nma-ma.11.rtf,nma-ma,1,1,1339
P19,nma-ma.11.rtf,nma-ma,1,1,1333
P28,nma-ma.11.rtf,nma-ma,1,1,1319
P37,nma-ma.11.rtf,nma-ma,1,1,1261
P18,nma-ma.11.rtf,nma-ma,1,1,1253
P12,nma-ma.11.rtf,nma-ma,1,1,1228
P27,nma-ma.11.rtf,nma-ma,1,1,1149
P07,nma-ma.11.rtf,nma-ma,1,1,1139
P30,nma-ma.11.rtf,nma-ma,1,1,1134
P04,nma-ma.11.rtf,nma-ma,1,1,1114
P31,nma-ma.11.rtf,nma-ma,1,1,1061
P16,nma-ma.11.rtf,nma-ma,1,1,1022
P17,nma-ma.11.rtf,nma-ma,1,1,1006
P23,nma-ma.11.rtf,nma-ma,1,1,1006
P21,nma-ma.11.rtf,nma-ma,1,1,983
P02,nma-ma.11.rtf,nma-ma,1,1,851
P26,nma-ma.11.rtf,nma-ma,1,1,805
P36,nma-ma.11.rtf,nma-ma,1,1,792
P35,nma-ma.11.rtf,nma-ma,1,1,767
P10,nma-ma.11.rtf,nma-ma,1,1,733
P34,nma-ma.11.rtf,nma-ma,1,1,674
P05,nma-ma.11.rtf,nma-ma,1,1,561
P03,nma-ma.11.rtf,nma-ma,1,1,489
P13,nma-ma.11.rtf,nma-ma,1,1,400
P09,nma-ma.11.rtf,nma-ma,1,1,234
P25,nma-ma.12.rtf,nma-ma,1,1,2491
P22,nma-ma.12.rtf,nma-ma,1,1,2220
P01,nma-ma.12.rtf,nma-ma,1,1,2144
P21,nma-ma.12.rtf,nma-ma,1,1,1770
P04,nma-ma.12.rtf,nma-ma,1,1,1731
P20,nma-ma.12.rtf,nma-ma,1,1,1687
P32,nma-ma.12.rtf,nma-ma,1,1,1569
P05,nma-ma.12.rtf,nma-ma,1,1,1452
P16,nma-ma.12.rtf,nma-ma,1,1,1398
P29,nma-ma.12.rtf,nma-ma,1,1,1393
P34,nma-ma.12.rtf,nma-ma,1,1,1383
P31,nma-ma.12.rtf,nma-ma,1,1,1334
P18,nma-ma.12.rtf,nma-ma,1,1,1232
P11,nma-ma.12.rtf,nma-ma,1,1,1198
P02,nma-ma.12.rtf,nma-ma,1,1,1178
P30,nma-ma.12.rtf,nma-ma,1,1,1158
P10,nma-ma.12.rtf,nma-ma,1,1,1143
P37,nma-ma.12.rtf,nma-ma,1,1,1066
P26,nma-ma.12.rtf,nma-ma,1,1,1057
P33,nma-ma.12.rtf,nma-ma,1,1,934
P13,nma-ma.12.rtf,nma-ma,1,1,904
P36,nma-ma.12.rtf,nma-ma,1,1,899
P28,nma-ma.12.rtf,nma-ma,1,1,782
P14,nma-ma.12.rtf,nma-ma,1,1,655
P09,nma-ma.12.rtf,nma-ma,1,1,635
P17,nma-ma.12.rtf,nma-ma,1,1,616
P12,nma-ma.12.rtf,nma-ma,1,1,567
P35,nma-ma.12.rtf,nma-ma,1,1,557
P24,nma-ma.12.rtf,nma-ma,1,1,533
P19,nma-ma.12.rtf,nma-ma,1,1,474
P07,nma-ma.12.rtf,nma-ma,1,1,445
P08,nma-ma.12.rtf,nma-ma,1,1,381
P27,nma-ma.12.rtf,nma-ma,1,1,210
P03,nma-ma.12.rtf,nma-ma,1,1,195
P15,nma-ma.12.rtf,nma-ma,1,1,151
P23,nma-ma.12.rtf,nma-ma,1,1,120
P01,nma-nma.01.rtf,nma-nma,2,2,2587
P14,nma-nma.01.rtf,nma-nma,2,2,1452
P11,nma-nma.01.rtf,nma-nma,2,2,1364
P12,nma-nma.01.rtf,nma-nma,2,2,1247
P25,nma-nma.01.rtf,nma-nma,2,2,1141
P31,nma-nma.01.rtf,nma-nma,2,2,1061
P04,nma-nma.01.rtf,nma-nma,2,2,1037
P24,nma-nma.01.rtf,nma-nma,2,2,1032
P06,nma-nma.01.rtf,nma-nma,2,2,1017
P18,nma-nma.01.rtf,nma-nma,2,2,978
P02,nma-nma.01.rtf,nma-nma,2,2,948
P15,nma-nma.01.rtf,nma-nma,2,2,929
P37,nma-nma.01.rtf,nma-nma,2,2,904
P22,nma-nma.01.rtf,nma-nma,2,2,886
P27,nma-nma.01.rtf,nma-nma,2,2,885
P23,nma-nma.01.rtf,nma-nma,2,2,829
P08,nma-nma.01.rtf,nma-nma,2,2,821
P35,nma-nma.01.rtf,nma-nma,2,2,801
P13,nma-nma.01.rtf,nma-nma,2,2,762
P26,nma-nma.01.rtf,nma-nma,2,2,734
P16,nma-nma.01.rtf,nma-nma,2,2,703
P33,nma-nma.01.rtf,nma-nma,2,2,684
