subjects,items,condition,parallel,semantic,RT
P21,nma-nma.01.rtf,nma-nma,2,2,679
P20,nma-nma.01.rtf,nma-nma,2,2,650
P34,nma-nma.01.rtf,nma-nma,2,2,626
P36,nma-nma.01.rtf,nma-nma,2,2,606
P05,nma-nma.01.rtf,nma-nma,2,2,600
P30,nma-nma.01.rtf,nma-nma,2,2,523
P19,nma-nma.01.rtf,nma-nma,2,2,514
P28,nma-nma.01.rtf,nma-nma,2,2,513
P07,nma-nma.01.rtf,nma-nma,2,2,488
P10,nma-nma.01.rtf,nma-nma,2,2,464
P17,nma-nma.01.rtf,nma-nma,2,2,445
P29,nma-nma.01.rtf,nma-nma,2,2,444
P03,nma-nma.01.rtf,nma-nma,2,2,127
P32,nma-nma.01.rtf,nma-nma,2,2,127
P32,nma-nma.02.rtf,nma-nma,2,2,1859
P19,nma-nma.02.rtf,nma-nma,2,2,1809
P27,nma-nma.02.rtf,nma-nma,2,2,1790
P24,nma-nma.02.rtf,nma-nma,2,2,1671
P02,nma-nma.02.rtf,nma-nma,2,2,1574
P06,nma-nma.02.rtf,nma-nma,2,2,1491
P17,nma-nma.02.rtf,nma-nma,2,2,1321
P25,nma-nma.02.rtf,nma-nma,2,2,1289
P12,nma-nma.02.rtf,nma-nma,2,2,1178
P28,nma-nma.02.rtf,nma-nma,2,2,1154
P35,nma-nma.02.rtf,nma-nma,2,2,1056
P20,nma-nma.02.rtf,nma-nma,2,2,1007
P31,nma-nma.02.rtf,nma-nma,2,2,904
P13,nma-nma.02.rtf,nma-nma,2,2,870
P22,nma-nma.02.rtf,nma-nma,2,2,728
P15,nma-nma.02.rtf,nma-nma,2,2,704
P29,nma-nma.02.rtf,nma-nma,2,2,694
P09,nma-nma.02.rtf,nma-nma,2,2,651
P16,nma-nma.02.rtf,nma-nma,2,2,640
P10,nma-nma.02.rtf,nma-nma,2,2,591
P30,nma-nma.02.rtf,nma-nma,2,2,581
P04,nma-nma.02.rtf,nma-nma,2,2,567
P21,nma-nma.02.rtf,nma-nma,2,2,547
P33,nma-nma.02.rtf,nma-nma,2,2,533
P34,nma-nma.02.rtf,nma-nma,2,2,445
P18,nma-nma.02.rtf,nma-nma,2,2,415
P07,nma-nma.02.rtf,nma-nma,2,2,352
P05,nma-nma.02.rtf,nma-nma,2,2,337
P01,nma-nma.02.rtf,nma-nma,2,2,317
P36,nma-nma.02.rtf,nma-nma,2,2,298
P23,nma-nma.02.rtf,nma-nma,2,2,286
P37,nma-nma.02.rtf,nma-nma,2,2,278
P14,nma-nma.02.rtf,nma-nma,2,2,234
P08,nma-nma.02.rtf,nma-nma,2,2,180
P26,nma-nma.02.rtf,nma-nma,2,2,110
P03,nma-nma.02.rtf,nma-nma,2,2,63
P06,nma-nma.03.rtf,nma-nma,2,2,2528
P25,nma-nma.03.rtf,nma-nma,2,2,2314
P02,nma-nma.03.rtf,nma-nma,2,2,1804
P22,nma-nma.03.rtf,nma-nma,2,2,1671
P23,nma-nma.03.rtf,nma-nma,2,2,1641
P19,nma-nma.03.rtf,nma-nma,2,2,1608
P11,nma-nma.03.rtf,nma-nma,2,2,1585
P37,nma-nma.03.rtf,nma-nma,2,2,1564
P20,nma-nma.03.rtf,nma-nma,2,2,1551
P27,nma-nma.03.rtf,nma-nma,2,2,1550
P24,nma-nma.03.rtf,nma-nma,2,2,1449
P16,nma-nma.03.rtf,nma-nma,2,2,1418
P04,nma-nma.03.rtf,nma-nma,2,2,1315
P32,nma-nma.03.rtf,nma-nma,2,2,1310
P28,nma-nma.03.rtf,nma-nma,2,2,1290
P12,nma-nma.03.rtf,nma-nma,2,2,1252
P33,nma-nma.03.rtf,nma-nma,2,2,1217
P18,nma-nma.03.rtf,nma-nma,2,2,1164
P14,nma-nma.03.rtf,nma-nma,2,2,1134
P08,nma-nma.03.rtf,nma-nma,2,2,1075
P15,nma-nma.03.rtf,nma-nma,2,2,1031
P30,nma-nma.03.rtf,nma-nma,2,2,1002
P29,nma-nma.03.rtf,nma-nma,2,2,982
P35,nma-nma.03.rtf,nma-nma,2,2,968
P10,nma-nma.03.rtf,nma-nma,2,2,909
P07,nma-nma.03.rtf,nma-nma,2,2,850
P21,nma-nma.03.rtf,nma-nma,2,2,807
P36,nma-nma.03.rtf,nma-nma,2,2,802
P13,nma-nma.03.rtf,nma-nma,2,2,743
P31,nma-nma.03.rtf,nma-nma,2,2,709
P17,nma-nma.03.rtf,nma-nma,2,2,586
P34,nma-nma.03.rtf,nma-nma,2,2,557
P09,nma-nma.03.rtf,nma-nma,2,2,484
P05,nma-nma.03.rtf,nma-nma,2,2,425
P03,nma-nma.03.rtf,nma-nma,2,2,278
P26,nma-nma.03.rtf,nma-nma,2,2,130
P01,nma-nma.03.rtf,nma-nma,2,2,95
P08,nma-nma.04.rtf,nma-nma,2,2,2176
P02,nma-nma.04.rtf,nma-nma,2,2,1814
P01,nma-nma.04.rtf,nma-nma,2,2,1751
P24,nma-nma.04.rtf,nma-nma,2,2,1650
P37,nma-nma.04.rtf,nma-nma,2,2,1515
P04,nma-nma.04.rtf,nma-nma,2,2,1442
P26,nma-nma.04.rtf,nma-nma,2,2,1439
P35,nma-nma.04.rtf,nma-nma,2,2,1393
P27,nma-nma.04.rtf,nma-nma,2,2,1384
P33,nma-nma.04.rtf,nma-nma,2,2,1329
P25,nma-nma.04.rtf,nma-nma,2,2,1318
P23,nma-nma.04.rtf,nma-nma,2,2,1278
P15,nma-nma.04.rtf,nma-nma,2,2,1266
P32,nma-nma.04.rtf,nma-nma,2,2,1237
P07,nma-nma.04.rtf,nma-nma,2,2,1178
P16,nma-nma.04.rtf,nma-nma,2,2,1154
P28,nma-nma.04.rtf,nma-nma,2,2,1115
P05,nma-nma.04.rtf,nma-nma,2,2,1071
P09,nma-nma.04.rtf,nma-nma,2,2,1065
P22,nma-nma.04.rtf,nma-nma,2,2,1052
P12,nma-nma.04.rtf,nma-nma,2,2,1031
P14,nma-nma.04.rtf,nma-nma,2,2,958
P13,nma-nma.04.rtf,nma-nma,2,2,899
P17,nma-nma.04.rtf,nma-nma,2,2,817
P11,nma-nma.04.rtf,nma-nma,2,2,816
P34,nma-nma.04.rtf,nma-nma,2,2,723
P06,nma-nma.04.rtf,nma-nma,2,2,694
P18,nma-nma.04.rtf,nma-nma,2,2,651
P19,nma-nma.04.rtf,nma-nma,2,2,621
P10,nma-nma.04.rtf,nma-nma,2,2,518
P30,nma-nma.04.rtf,nma-nma,2,2,503
P31,nma-nma.04.rtf,nma-nma,2,2,391
P36,nma-nma.04.rtf,nma-nma,2,2,351
P20,nma-nma.04.rtf,nma-nma,2,2,283
P29,nma-nma.04.rtf,nma-nma,2,2,200
P01,nma-nma.05.rtf,nma-nma,2,2,2270
P28,nma-nma.05.rtf,nma-nma,2,2,2015
P24,nma-nma.05.rtf,nma-nma,2,2,1918
P25,nma-nma.05.rtf,nma-nma,2,2,1535
P11,nma-nma.05.rtf,nma-nma,2,2,1374
P33,nma-nma.05.rtf,nma-nma,2,2,1374
P29,nma-nma.05.rtf,nma-nma,2,2,1290
P37,nma-nma.05.rtf,nma-nma,2,2,1261
P07,nma-nma.05.rtf,nma-nma,2,2,1159
P08,nma-nma.05.rtf,nma-nma,2,2,1154
P27,nma-nma.05.rtf,nma-nma,2,2,1056
P26,nma-nma.05.rtf,nma-nma,2,2,1042
P22,nma-nma.05.rtf,nma-nma,2,2,1030
P12,nma-nma.05.rtf,nma-nma,2,2,1017
P04,nma-nma.05.rtf,nma-nma,2,2,977
P21,nma-nma.05.rtf,nma-nma,2,2,933
P36,nma-nma.05.rtf,nma-nma,2,2,899
P16,nma-nma.05.rtf,nma-nma,2,2,880
P09,nma-nma.05.rtf,nma-nma,2,2,855
P18,nma-nma.05.rtf,nma-nma,2,2,855
P20,nma-nma.05.rtf,nma-nma,2,2,811
P35,nma-nma.05.rtf,nma-nma,2,2,718
P05,nma-nma.05.rtf,nma-nma,2,2,709
P10,nma-nma.05.rtf,nma-nma,2,2,582
P34,nma-nma.05.rtf,nma-nma,2,2,557
P30,nma-nma.05.rtf,nma-nma,2,2,459
P13,nma-nma.05.rtf,nma-nma,2,2,411
P31,nma-nma.05.rtf,nma-nma,2,2,312
P15,nma-nma.05.rtf,nma-nma,2,2,298
P23,nma-nma.05.rtf,nma-nma,2,2,286
P17,nma-nma.05.rtf,nma-nma,2,2,244
P14,nma-nma.05.rtf,nma-nma,2,2,239
P02,nma-nma.05.rtf,nma-nma,2,2,220
P19,nma-nma.05.rtf,nma-nma,2,2,205
P32,nma-nma.06.rtf,nma-nma,2,2,2650
P14,nma-nma.06.rtf,nma-nma,2,2,2381
P01,nma-nma.06.rtf,nma-nma,2,2,2215
P19,nma-nma.06.rtf,nma-nma,2,2,1927
P06,nma-nma.06.rtf,nma-nma,2,2,1872
P27,nma-nma.06.rtf,nma-nma,2,2,1872
P28,nma-nma.06.rtf,nma-nma,2,2,1804
P30,nma-nma.06.rtf,nma-nma,2,2,1643
P08,nma-nma.06.rtf,nma-nma,2,2,1608
P35,nma-nma.06.rtf,nma-nma,2,2,1599
P20,nma-nma.06.rtf,nma-nma,2,2,1560
P15,nma-nma.06.rtf,nma-nma,2,2,1359
P37,nma-nma.06.rtf,nma-nma,2,2,1330
P23,nma-nma.06.rtf,nma-nma,2,2,1318
P31,nma-nma.06.rtf,nma-nma,2,2,1315
P13,nma-nma.06.rtf,nma-nma,2,2,1300
P25,nma-nma.06.rtf,nma-nma,2,2,1278
P04,nma-nma.06.rtf,nma-nma,2,2,1266
P33,nma-nma.06.rtf,nma-nma,2,2,1135
P24,nma-nma.06.rtf,nma-nma,2,2,1127
P09,nma-nma.06.rtf,nma-nma,2,2,1102
P18,nma-nma.06.rtf,nma-nma,2,2,1090
P21,nma-nma.06.rtf,nma-nma,2,2,1056
P02,nma-nma.06.rtf,nma-nma,2,2,1051
P12,nma-nma.06.rtf,nma-nma,2,2,1046
P17,nma-nma.06.rtf,nma-nma,2,2,1031
P16,nma-nma.06.rtf,nma-nma,2,2,999
P29,nma-nma.06.rtf,nma-nma,2,2,881
P26,nma-nma.06.rtf,nma-nma,2,2,875
P10,nma-nma.06.rtf,nma-nma,2,2,734
P11,nma-nma.06.rtf,nma-nma,2,2,606
P05,nma-nma.06.rtf,nma-nma,2,2,586
P07,nma-nma.06.rtf,nma-nma,2,2,528
P34,nma-nma.06.rtf,nma-nma,2,2,420
P03,nma-nma.06.rtf,nma-nma,2,2,401
P36,nma-nma.06.rtf,nma-nma,2,2,352
P22,nma-nma.06.rtf,nma-nma,2,2,241
P32,nma-nma.07.rtf,nma-nma,2,2,2312
P27,nma-nma.07.rtf,nma-nma,2,2,2166
P01,nma-nma.07.rtf,nma-nma,2,2,1595
P06,nma-nma.07.rtf,nma-nma,2,2,1497
P14,nma-nma.07.rtf,nma-nma,2,2,1418
P24,nma-nma.07.rtf,nma-nma,2,2,1353
P16,nma-nma.07.rtf,nma-nma,2,2,1349
P35,nma-nma.07.rtf,nma-nma,2,2,1295
P08,nma-nma.07.rtf,nma-nma,2,2,1251
P09,nma-nma.07.rtf,nma-nma,2,2,1251
P29,nma-nma.07.rtf,nma-nma,2,2,1218
P10,nma-nma.07.rtf,nma-nma,2,2,1120
P18,nma-nma.07.rtf,nma-nma,2,2,1114
P12,nma-nma.07.rtf,nma-nma,2,2,1071
P20,nma-nma.07.rtf,nma-nma,2,2,1066
P02,nma-nma.07.rtf,nma-nma,2,2,1046
P34,nma-nma.07.rtf,nma-nma,2,2,1021
P23,nma-nma.07.rtf,nma-nma,2,2,996
P22,nma-nma.07.rtf,nma-nma,2,2,971
P33,nma-nma.07.rtf,nma-nma,2,2,816
P31,nma-nma.07.rtf,nma-nma,2,2,777
P07,nma-nma.07.rtf,nma-nma,2,2,776
P15,nma-nma.07.rtf,nma-nma,2,2,684
P04,nma-nma.07.rtf,nma-nma,2,2,645
P28,nma-nma.07.rtf,nma-nma,2,2,635
P36,nma-nma.07.rtf,nma-nma,2,2,606
P26,nma-nma.07.rtf,nma-nma,2,2,578
P17,nma-nma.07.rtf,nma-nma,2,2,567
P13,nma-nma.07.rtf,nma-nma,2,2,542
P19,nma-nma.07.rtf,nma-nma,2,2,493
P11,nma-nma.07.rtf,nma-nma,2,2,464
P21,nma-nma.07.rtf,nma-nma,2,2,253
P03,nma-nma.07.rtf,nma-nma,2,2,215
P05,nma-nma.07.rtf,nma-nma,2,2,205
P37,nma-nma.07.rtf,nma-nma,2,2,181
P25,nma-nma.07.rtf,nma-nma,2,2,146
P30,nma-nma.07.rtf,nma-nma,2,2,107
P32,nma-nma.08.rtf,nma-nma,2,2,2480
P24,nma-nma.08.rtf,nma-nma,2,2,2356
P26,nma-nma.08.rtf,nma-nma,2,2,2275
P31,nma-nma.08.rtf,nma-nma,2,2,1811
P25,nma-nma.08.rtf,nma-nma,2,2,1777
P10,nma-nma.08.rtf,nma-nma,2,2,1760
P18,nma-nma.08.rtf,nma-nma,2,2,1701
P07,nma-nma.08.rtf,nma-nma,2,2,1559
P20,nma-nma.08.rtf,nma-nma,2,2,1481
P16,nma-nma.08.rtf,nma-nma,2,2,1418
P30,nma-nma.08.rtf,nma-nma,2,2,1398
P36,nma-nma.08.rtf,nma-nma,2,2,1398
P14,nma-nma.08.rtf,nma-nma,2,2,1339
P34,nma-nma.08.rtf,nma-nma,2,2,1315
P19,nma-nma.08.rtf,nma-nma,2,2,1281
P11,nma-nma.08.rtf,nma-nma,2,2,1168
P33,nma-nma.08.rtf,nma-nma,2,2,1163
P04,nma-nma.08.rtf,nma-nma,2,2,1129
P22,nma-nma.08.rtf,nma-nma,2,2,1072
P17,nma-nma.08.rtf,nma-nma,2,2,1061
P21,nma-nma.08.rtf,nma-nma,2,2,1056
P27,nma-nma.08.rtf,nma-nma,2,2,1032
P01,nma-nma.08.rtf,nma-nma,2,2,941
P09,nma-nma.08.rtf,nma-nma,2,2,938
P15,nma-nma.08.rtf,nma-nma,2,2,860
P28,nma-nma.08.rtf,nma-nma,2,2,826
P06,nma-nma.08.rtf,nma-nma,2,2,738
P08,nma-nma.08.rtf,nma-nma,2,2,733
P05,nma-nma.08.rtf,nma-nma,2,2,699
P23,nma-nma.08.rtf,nma-nma,2,2,639
P35,nma-nma.08.rtf,nma-nma,2,2,616
P29,nma-nma.08.rtf,nma-nma,2,2,562
P13,nma-nma.08.rtf,nma-nma,2,2,493
P03,nma-nma.08.rtf,nma-nma,2,2,185
P37,nma-nma.08.rtf,nma-nma,2,2,176
P02,nma-nma.08.rtf,nma-nma,2,2,137
P24,nma-nma.09.rtf,nma-nma,2,2,3302
P01,nma-nma.09.rtf,nma-nma,2,2,3202
P23,nma-nma.09.rtf,nma-nma,2,2,2295
P25,nma-nma.09.rtf,nma-nma,2,2,1691
P07,nma-nma.09.rtf,nma-nma,2,2,1663
P06,nma-nma.09.rtf,nma-nma,2,2,1603
P21,nma-nma.09.rtf,nma-nma,2,2,1570
P28,nma-nma.09.rtf,nma-nma,2,2,1559
P09,nma-nma.09.rtf,nma-nma,2,2,1360
P20,nma-nma.09.rtf,nma-nma,2,2,1188
P12,nma-nma.09.rtf,nma-nma,2,2,1183
P27,nma-nma.09.rtf,nma-nma,2,2,1183
P02,nma-nma.09.rtf,nma-nma,2,2,1158
P32,nma-nma.09.rtf,nma-nma,2,2,1129
P22,nma-nma.09.rtf,nma-nma,2,2,1066
P33,nma-nma.09.rtf,nma-nma,2,2,1065
P16,nma-nma.09.rtf,nma-nma,2,2,1012
P30,nma-nma.09.rtf,nma-nma,2,2,968
P31,nma-nma.09.rtf,nma-nma,2,2,964
P04,nma-nma.09.rtf,nma-nma,2,2,958
P11,nma-nma.09.rtf,nma-nma,2,2,953
P29,nma-nma.09.rtf,nma-nma,2,2,895
P08,nma-nma.09.rtf,nma-nma,2,2,811
P10,nma-nma.09.rtf,nma-nma,2,2,787
P34,nma-nma.09.rtf,nma-nma,2,2,787
P19,nma-nma.09.rtf,nma-nma,2,2,742
P15,nma-nma.09.rtf,nma-nma,2,2,728
P05,nma-nma.09.rtf,nma-nma,2,2,660
P26,nma-nma.09.rtf,nma-nma,2,2,659
P35,nma-nma.09.rtf,nma-nma,2,2,547
P18,nma-nma.09.rtf,nma-nma,2,2,474
P13,nma-nma.09.rtf,nma-nma,2,2,430
P36,nma-nma.09.rtf,nma-nma,2,2,313
P37,nma-nma.09.rtf,nma-nma,2,2,288
P17,nma-nma.09.rtf,nma-nma,2,2,265
P03,nma-nma.09.rtf,nma-nma,2,2,181
P08,nma-nma.10.rtf,nma-nma,2,2,2308
P14,nma-nma.10.rtf,nma-nma,2,2,2117
P27,nma-nma.10.rtf,nma-nma,2,2,1696
P32,nma-nma.10.rtf,nma-nma,2,2,1619
P11,nma-nma.10.rtf,nma-nma,2,2,1471
P30,nma-nma.10.rtf,nma-nma,2,2,1378
P06,nma-nma.10.rtf,nma-nma,2,2,1368
P12,nma-nma.10.rtf,nma-nma,2,2,1330
P18,nma-nma.10.rtf,nma-nma,2,2,1285
P10,nma-nma.10.rtf,nma-nma,2,2,1271
P19,nma-nma.10.rtf,nma-nma,2,2,1242
P15,nma-nma.10.rtf,nma-nma,2,2,1227
P20,nma-nma.10.rtf,nma-nma,2,2,1114
P31,nma-nma.10.rtf,nma-nma,2,2,1090
P28,nma-nma.10.rtf,nma-nma,2,2,1046
P29,nma-nma.10.rtf,nma-nma,2,2,1046
P13,nma-nma.10.rtf,nma-nma,2,2,1041
P04,nma-nma.10.rtf,nma-nma,2,2,1021
P26,nma-nma.10.rtf,nma-nma,2,2,1006
P03,nma-nma.10.rtf,nma-nma,2,2,987
P35,nma-nma.10.rtf,nma-nma,2,2,982
P21,nma-nma.10.rtf,nma-nma,2,2,953
P01,nma-nma.10.rtf,nma-nma,2,2,941
P22,nma-nma.10.rtf,nma-nma,2,2,880
P25,nma-nma.10.rtf,nma-nma,2,2,800
P07,nma-nma.10.rtf,nma-nma,2,2,777
P05,nma-nma.10.rtf,nma-nma,2,2,723
P36,nma-nma.10.rtf,nma-nma,2,2,586
P33,nma-nma.10.rtf,nma-nma,2,2,581
P34,nma-nma.10.rtf,nma-nma,2,2,469
P02,nma-nma.10.rtf,nma-nma,2,2,460
P09,nma-nma.10.rtf,nma-nma,2,2,332
P37,nma-nma.10.rtf,nma-nma,2,2,327
P24,nma-nma.10.rtf,nma-nma,2,2,307
P16,nma-nma.10.rtf,nma-nma,2,2,195
P17,nma-nma.10.rtf,nma-nma,2,2,195
P32,nma-nma.11.rtf,nma-nma,2,2,3003
P01,nma-nma.11.rtf,nma-nma,2,2,3000
P06,nma-nma.11.rtf,nma-nma,2,2,2973
P25,nma-nma.11.rtf,nma-nma,2,2,1994
P22,nma-nma.11.rtf,nma-nma,2,2,1776
P24,nma-nma.11.rtf,nma-nma,2,2,1712
P11,nma-nma.11.rtf,nma-nma,2,2,1682
P07,nma-nma.11.rtf,nma-nma,2,2,1560
P36,nma-nma.11.rtf,nma-nma,2,2,1545
P18,nma-nma.11.rtf,nma-nma,2,2,1544
P37,nma-nma.11.rtf,nma-nma,2,2,1481
P34,nma-nma.11.rtf,nma-nma,2,2,1471
P20,nma-nma.11.rtf,nma-nma,2,2,1344
P04,nma-nma.11.rtf,nma-nma,2,2,1281
P08,nma-nma.11.rtf,nma-nma,2,2,1242
P23,nma-nma.11.rtf,nma-nma,2,2,1228
P15,nma-nma.11.rtf,nma-nma,2,2,1119
P12,nma-nma.11.rtf,nma-nma,2,2,1105
P26,nma-nma.11.rtf,nma-nma,2,2,1077
P16,nma-nma.11.rtf,nma-nma,2,2,1061
P27,nma-nma.11.rtf,nma-nma,2,2,1046
P21,nma-nma.11.rtf,nma-nma,2,2,1022
P14,nma-nma.11.rtf,nma-nma,2,2,904
P02,nma-nma.11.rtf,nma-nma,2,2,894
P13,nma-nma.11.rtf,nma-nma,2,2,782
P33,nma-nma.11.rtf,nma-nma,2,2,772
P28,nma-nma.11.rtf,nma-nma,2,2,707
P35,nma-nma.11.rtf,nma-nma,2,2,694
P05,nma-nma.11.rtf,nma-nma,2,2,685
P31,nma-nma.11.rtf,nma-nma,2,2,670
P29,nma-nma.11.rtf,nma-nma,2,2,553
P10,nma-nma.11.rtf,nma-nma,2,2,542
P09,nma-nma.11.rtf,nma-nma,2,2,499
P30,nma-nma.11.rtf,nma-nma,2,2,440
P17,nma-nma.11.rtf,nma-nma,2,2,420
P19,nma-nma.11.rtf,nma-nma,2,2,97
P03,nma-nma.11.rtf,nma-nma,2,2,58
P14,nma-nma.12.rtf,nma-nma,2,2,2020
P07,nma-nma.12.rtf,nma-nma,2,2,1921
P32,nma-nma.12.rtf,nma-nma,2,2,1765
P15,nma-nma.12.rtf,nma-nma,2,2,1681
P37,nma-nma.12.rtf,nma-nma,2,2,1677
P20,nma-nma.12.rtf,nma-nma,2,2,1652
P11,nma-nma.12.rtf,nma-nma,2,2,1633
P31,nma-nma.12.rtf,nma-nma,2,2,1623
P33,nma-nma.12.rtf,nma-nma,2,2,1442
P18,nma-nma.12.rtf,nma-nma,2,2,1428
P35,nma-nma.12.rtf,nma-nma,2,2,1330
P22,nma-nma.12.rtf,nma-nma,2,2,1313
P26,nma-nma.12.rtf,nma-nma,2,2,1299
P12,nma-nma.12.rtf,nma-nma,2,2,1222
P28,nma-nma.12.rtf,nma-nma,2,2,1162
P21,nma-nma.12.rtf,nma-nma,2,2,1115
P24,nma-nma.12.rtf,nma-nma,2,2,1113
P09,nma-nma.12.rtf,nma-nma,2,2,983
P19,nma-nma.12.rtf,nma-nma,2,2,944
P13,nma-nma.12.rtf,nma-nma,2,2,929
P04,nma-nma.12.rtf,nma-nma,2,2,860
P05,nma-nma.12.rtf,nma-nma,2,2,850
P34,nma-nma.12.rtf,nma-nma,2,2,802
P16,nma-nma.12.rtf,nma-nma,2,2,782
P29,nma-nma.12.rtf,nma-nma,2,2,704
P06,nma-nma.12.rtf,nma-nma,2,2,542
P08,nma-nma.12.rtf,nma-nma,2,2,542
P01,nma-nma.12.rtf,nma-nma,2,2,488
P30,nma-nma.12.rtf,nma-nma,2,2,479
P10,nma-nma.12.rtf,nma-nma,2,2,459
P36,nma-nma.12.rtf,nma-nma,2,2,410
P23,nma-nma.12.rtf,nma-nma,2,2,206
P02,nma-nma.12.rtf,nma-nma,2,2,176
P27,nma-nma.12.rtf,nma-nma,2,2,141
P03,nma-nma.12.rtf,nma-nma,2,2,83
P17,nma-nma.12.rtf,nma-nma,2,2,63
